Epoch,Train Loss,Train Recon Loss,Train KL Loss,Val Loss,Val Recon Loss,Val KL Loss,Val Pixel Accuracy,Val PSNR,Val SSIM,KL Weight
34,51.04723699524055,48.67592413993866,687.3370480772871,52.78767159344715,50.48990077036645,666.0204468882496,0.9446686907727238,26.218193858463078,0.7300782,0.0034500000000000004
35,50.172390165562994,47.81522001204654,663.9915473057407,53.619282584418535,51.23877840371366,670.5646009993943,0.9447126746322082,26.132363016461227,0.73178875,0.00355
36,50.19141471837369,47.79540579263386,656.4407619140034,51.318559596929894,48.97763932133934,641.3479046789824,0.9455978876890232,26.358224472611127,0.7343659,0.0036500000000000005
37,48.679358638658265,46.29736916103785,635.1972129657679,50.66201798862432,48.345052181916266,617.8575295275591,0.9460455936276501,26.419804678119608,0.73606557,0.0037500000000000003
38,48.21557561717803,45.82678503702713,620.4650875208271,50.28575218380905,47.90911136952983,617.3092302013931,0.9463586091345401,26.46529575453412,0.7384906,0.00385
39,47.72102455340238,45.31346975821721,609.5075628124054,55.66015802449273,53.331219715324046,589.6046477513628,0.9414595290070805,25.929935799675963,0.7380905,0.00395
40,47.31253298597963,44.86764604949258,603.6758481094744,52.54880150760903,50.12262395423228,599.0561922698365,0.9453344908286268,26.247715163247847,0.7418797,0.00405
41,46.715588966885036,44.26569293188854,590.3363575905029,49.18618539663461,46.815853791262874,571.1641807995154,0.9470718918534065,26.561533870234367,0.74310637,0.00415
42,46.18637888347045,43.71617339560928,581.2247519691002,50.16812549685797,47.664551964245156,589.0760098046638,0.946015850873805,26.471652666468987,0.7442916,0.00425
43,45.797182154200435,43.294696520112275,575.2840474477431,50.325376015009844,47.91747396227665,553.5407281571775,0.9462384326323677,26.477505512144376,0.7464123,0.00435
44,45.87567998452174,43.332833859531206,571.4261244225235,49.6093256099523,47.1462350587712,553.5035063976378,0.945943122376535,26.525094311545985,0.748169,0.00445
45,45.34348056519331,42.77452662900447,564.6052066371933,49.360095148300275,46.85344346229558,550.9123376930648,0.9463557187966475,26.56016992316084,0.7485917,0.00455
46,44.57195732442584,41.983888789618675,556.5739442119813,47.74114794300802,45.18667811411645,549.3483968049667,0.9483689221376942,26.74683857318897,0.75154746,0.00465
47,43.96372189387449,41.355298495010985,549.1417823197515,49.116242286871596,46.62872643473652,523.6875899076317,0.9480759922408248,26.56134577579065,0.7513507,0.00475
48,43.31613799854684,40.69803388029906,539.8153435985307,46.495995857150966,43.929355374110386,529.2041234479103,0.9483024303585309,26.876899555467265,0.7545608,0.00485
49,43.0806215431285,40.453049302353925,530.8227194410784,46.68873859592671,44.122080072210025,518.5168742428831,0.9489329596998329,26.838122328414972,0.75548106,0.0049499999999999995
50,42.353482823919364,39.716230159598894,522.2282978879506,47.74623068168913,45.089213213582674,526.1421132079043,0.9480742727316631,26.771353510924342,0.75702626,0.00505
51,42.24924261676149,39.5717840370934,519.894877972584,45.65954227551484,42.99825330765445,516.7551554928831,0.9492444994231558,26.97059657716266,0.758309,0.00515
52,41.95591035534923,39.26564263936355,512.4319832058467,46.09269388107586,43.489198958491066,495.90379883404,0.949499763805602,26.885536875741536,0.76010364,0.00525
53,41.43381651630188,38.72620564495134,506.0954439705771,45.101021871214414,42.37164206825409,510.1643866406723,0.9500387477051627,27.039562882953177,0.7605571,0.00535
54,40.5406126561435,37.82426833990883,498.4118348369812,44.23067961888628,41.590058167871746,484.5176644836463,0.9504262459126478,27.136201347137934,0.7631108,0.00545
55,40.085582383001835,37.370811039445904,489.14801385943656,44.34877802515521,41.601165013628105,495.0653699462447,0.9508711284828648,27.126664924327688,0.7651091,0.00555
56,39.51432504916834,36.78661628637629,482.7803364510754,43.0182326170692,40.292696661114476,482.3957284410963,0.9512735579607344,27.287106954842386,0.7665197,0.00565
57,39.32994655087947,36.59497373546842,475.6474458497425,44.16028460497426,41.49933219923531,462.7743933600848,0.9505108562041455,27.141971821723374,0.7658046,0.00575
58,39.00746662795128,36.24937703832646,471.46826068331563,43.209115687462145,40.450659638098124,471.5309921070563,0.951443944498671,27.270111253464453,0.7683472,0.00585
59,38.94593198557256,36.16204059257611,467.880909667525,45.942241148830256,43.219746673417625,457.5620930496669,0.9491820323113453,26.93043477045606,0.7666259,0.0059499999999999996
60,38.75602042201937,35.944554599044324,464.7050799000303,42.63181286909449,39.86510542852817,457.3070629542701,0.9514032009873947,27.348199201235246,0.76969403,0.00605
61,38.19874074913378,35.376907233070945,458.8347168708346,42.66163528969185,39.77073139858419,470.06575087068444,0.9522679609865365,27.338364918607077,0.77170527,0.00615
62,38.51214886202808,35.658278452848094,456.6192897275447,44.80079662893701,41.839417871744395,473.8207360122653,0.9507625157872089,27.069148708925233,0.7724384,0.00625
63,37.930847408337435,35.05501310711953,452.887324627007,42.005432018000455,39.196266881340854,442.3882377157783,0.9520137785132331,27.427027050732573,0.77165353,0.00635
64,36.94185917856331,34.06313627440075,446.31362181914574,41.38552185465248,38.54089229775515,441.0278287780133,0.9527865639605138,27.51027253705372,0.77475137,0.00645
65,37.108702855195396,34.216592635576816,441.5435583558959,41.43041326752726,38.54465570109025,440.5736438143549,0.9523327788896521,27.507145479356545,0.7743117,0.00655
66,37.28739818722073,34.36684214566845,439.1813572118297,41.60907599797471,38.741199107548454,431.2596366785282,0.9528048623337448,27.48572065101083,0.7751015,0.00665
67,37.18551976880822,34.240172618737695,436.34773020959557,40.749035267451546,37.84808952197532,429.76970396729257,0.9531901878057142,27.59713332872756,0.77701813,0.00675
68,36.17813050259391,33.22669425901952,430.8666070650939,40.09864996592974,37.18119434007798,425.9059566172017,0.9534863835028053,27.687847656920454,0.7786026,0.00685
69,35.60840254225756,32.65314273551102,425.21723471580583,41.02718700314203,38.127444067989096,417.22924553301027,0.9533309316288551,27.551160523614694,0.77871305,0.0069500000000000004
70,35.629449853027495,32.651058628067254,422.466813146111,39.94005586103119,36.986520657461384,418.9410963052695,0.9536291661585987,27.723837000858012,0.77966964,0.00705
71,35.28195930950138,32.28870490535539,418.6369855962208,40.30268646369625,37.3286963866596,415.94272410660204,0.9535981002249623,27.67641649537371,0.7803378,0.00715
72,35.21027615329635,32.19578055330061,415.7925184839821,40.32942747766505,37.35240213081087,410.6241435115082,0.9539021422543864,27.65873106982205,0.78053975,0.00725
73,34.90657956395789,31.87660965663814,412.2407692507952,40.39360880952832,37.392884520745,408.2618015596608,0.9532592282159483,27.68233576732168,0.78153217,0.00735
74,34.80162705193502,31.74546886537697,410.22257371109134,39.93163648451696,36.92592882864552,403.450666736069,0.9538027536573012,27.73732946991116,0.7824333,0.00745
75,34.65286749487608,31.58072260891586,406.9065863682407,39.460675762322076,36.40150855542096,405.1877389650212,0.9542552752613227,27.799069065674654,0.78387374,0.00755
76,34.53472539837597,31.44336673397976,404.0991934262345,38.91561873012568,35.880901814951166,396.69497416338584,0.9549683483350212,27.88027934062512,0.7850315,0.00765
77,34.14007233692205,31.036979021212794,400.3991596414912,39.4803933340589,36.36599371001476,401.8579932616596,0.9546288348269564,27.80347183204721,0.7853435,0.00775
78,34.21641812791105,31.082665638431063,399.2041412048432,39.286813921960174,36.19269763708548,394.1549037515142,0.9542178248073895,27.830832368462207,0.7854796,0.007850000000000001
79,34.00333213863933,30.84926169094119,396.73839573945395,38.4488239253672,35.34125195785698,390.88954610841915,0.9548083581323699,27.94955074199838,0.7867349,0.00795
80,33.29495670996952,30.13718214384609,392.2701128682596,38.246140478308604,35.104399618129165,390.27828778013327,0.9551879646271233,27.997566978502416,0.7876153,0.00805
81,33.54543559835088,30.364649687417167,390.2804639574182,38.69739605021578,35.4480370857151,398.69432115006055,0.9552039047359049,27.939147571150187,0.7883534,0.00815
82,33.710087297469045,30.501191563044344,388.95708272587854,39.37589848481981,36.18937874417966,386.24486816702,0.9538583818671922,27.835672489063253,0.7880429,0.00825
83,33.98257053378711,30.747823738900145,387.39484158446305,39.1080970694844,35.88334425632193,386.1979908010297,0.9542393150797474,27.88435002264039,0.78866947,0.00835
84,33.21981165301471,29.961864435611368,385.55588209538774,38.62110055222214,35.39482049231526,381.8082696093277,0.9548609956042973,27.95987801590378,0.7890571,0.008450000000000001
85,32.864368308135795,29.591876159686457,382.747628263689,38.23764539010448,35.03009613610123,375.1519722895215,0.955019957690005,28.00881421441549,0.7897737,0.00855
86,32.730523332181534,29.45546123570509,378.6199130590162,38.26619254192535,35.011440302515524,376.2719753179891,0.955311641015839,28.0138438974008,0.7902675,0.00865
87,32.37342048189706,29.07675515735052,376.7617643091109,37.773815762700636,34.48833418903316,375.4835965891884,0.9557252148293784,28.082381107562522,0.7917807,0.00875
88,32.04596244952997,28.73954845522072,373.60610835258257,37.67813600185494,34.43178007055383,366.8199126476378,0.9554746728604812,28.096451079198975,0.7911891,0.00885
89,31.962698367031297,28.635534915733395,371.7501414107467,38.50493634303074,35.23745418851264,365.081808846911,0.9557091437059052,27.98636120982754,0.7921154,0.00895
90,31.868580307103908,28.52621690160179,369.32190647720387,37.82041453333207,34.47955296387606,369.15603232889157,0.9557944874847246,28.087024551794368,0.79295146,0.00905
91,32.610804823881494,29.228255730981143,369.6774799539912,38.76254595936175,35.34132219819428,373.90423890823746,0.95497046041893,27.969917705302926,0.79141265,0.00915
92,32.082131798070186,28.678240776350915,367.9882256323841,37.23339518426332,33.813668947086995,369.7001438522108,0.9564491519055751,28.198507145586557,0.79486066,0.00925
93,31.906135029808674,28.491952308486066,365.1532519738337,38.067107174629015,34.62096406415619,368.57142214945486,0.9551888460971456,28.093405602740987,0.7943373,0.00935
94,31.22025126885082,27.79560810910756,362.39610747690097,37.434020811250754,34.042505163773846,358.8905161644458,0.9557136809515419,28.154940405629674,0.7955165,0.00945
95,31.000041491333118,27.560587441838173,360.15228310313165,37.20173705093504,33.83323346882571,352.72291177695337,0.9564942554009459,28.202989408655753,0.7957893,0.00955
96,30.84181991341402,27.388332474415897,357.8743364345085,37.29840697872501,33.82637845552885,359.79565178301027,0.9563412510359526,28.207613648976814,0.79671824,0.00965
97,31.39276010258492,27.916051957651327,356.585442266548,36.87023726150818,33.404422124611976,355.46822711614175,0.95643023383899,28.26312381613176,0.7970027,0.00975
98,30.951130975343645,27.46232390959889,354.1936217836451,37.158135102778616,33.68269467368262,352.8366331011508,0.9561194777488708,28.237435253919006,0.79663783,0.00985
99,30.761355164628142,27.25820768460907,352.07513762401544,37.35110822986069,33.88820533128596,348.03052364097516,0.9563794711515587,28.205261705591337,0.7966582,0.00995
100,30.54066346638566,27.013065905543538,351.0047192138746,36.544877956304894,33.01148289034108,351.5816077377347,0.9568118746897295,28.33778663340767,0.7984484,0.01005
101,30.26438007510745,26.721447472859786,349.05739560455163,36.70834762785812,33.23872383806216,341.8348680723804,0.9567538352174372,28.30741894787023,0.79893225,0.010150000000000001
102,30.172680124157452,26.604055289679028,348.1585155303317,36.455051655483416,32.9455801526537,342.38742144912175,0.9569050852707991,28.34862139745858,0.7993005,0.01025
103,30.448641495356522,26.8646407013263,346.28026929576265,36.735077403372955,33.22659577173872,338.9837693064809,0.9564462017464248,28.308668163657565,0.7991146,0.01035
104,30.027183109758408,26.426250190815757,344.58687826605575,36.150897538423685,32.601377509132725,339.66704601377955,0.9572554632145878,28.400432507469745,0.80101097,0.010450000000000001
105,29.862927501254354,26.249731988915528,342.4829892930173,37.12544746791717,33.551453043373336,338.76725516732284,0.9568327424888681,28.261218894019308,0.7997674,0.01055
106,29.76914651218381,26.122504991533106,342.4076629241139,36.887867142546185,33.354107122577226,331.80843522864933,0.9568352075073663,28.295427750574333,0.80014503,0.01065
107,29.917687444678222,26.26241537543074,340.02529122330355,36.22001950167512,32.55690679890975,340.75465863491826,0.9572410642342594,28.425418210975913,0.8012751,0.010750000000000001
108,29.6981501817631,26.021264308223362,338.8834929282793,36.357465793695106,32.7877223143644,329.0085885448213,0.9571862604891005,28.373849723903646,0.80132216,0.01085
109,29.688792369973115,25.989977162016483,337.79133749715993,36.974162794329196,33.30501903439203,335.0816668874924,0.9567884893795708,28.31883703243376,0.80111676,0.01095
110,29.778530986408,26.062849570028494,336.2607634878635,37.22155961349182,33.604561688465324,327.33007694200484,0.9565262930599723,28.242454885125525,0.8002315,0.01105
111,29.41270415806763,25.679631438626554,334.8047428217775,36.567343921534295,32.84384537898433,333.9460767148698,0.9566866625156784,28.39237057923842,0.8024317,0.01115
112,29.20349686884656,25.451961208783796,333.46982448500455,36.67523618498259,32.912320687509464,334.4813962182011,0.9570041255904717,28.374064172082036,0.8029146,0.01125
113,28.892849445776374,25.127403908735044,331.75731134978037,35.761160672035885,32.034696212759314,328.3228606715627,0.957468218690767,28.521583023479334,0.8037868,0.01135
114,28.909461177720768,25.130109776008926,330.0743613441003,35.81216595174326,32.09935665766013,324.2627810796487,0.9572656351750292,28.5045051412038,0.8035885,0.01145
115,28.83517848965039,25.03576271868373,328.9537566149462,36.153164452888404,32.4050630122369,324.5109403391884,0.9567473780596206,28.46477690450761,0.8036061,0.01155
116,29.133345489825526,25.308202984476768,328.33840834216903,35.537509670985386,31.726448045218806,327.12971778467596,0.9580436033021313,28.564883060433115,0.8050448,0.01165
117,28.990806489451586,25.14790658104315,327.0553265109058,37.463968333585704,33.61570091871404,327.51214699424594,0.9559904592171501,28.277449648294972,0.8036743,0.01175
118,28.936064444249848,25.069711541306138,326.27448713458045,36.48691163735993,32.6256052498959,325.8486546979104,0.9572877296890222,28.42118875415676,0.80428594,0.01185
119,29.099386386819337,25.20991548932852,325.47874016633216,35.870853010486066,32.0638273205633,318.57959901196244,0.9576847898028679,28.52135885080316,0.8055433,0.01195
120,28.587833676111405,24.695769459361273,322.99287680343076,36.28948601226529,32.45154466634805,318.5013580784373,0.957058891139559,28.461425908153153,0.8042391,0.01205
121,28.56021224480981,24.649514592080287,321.86811939090427,38.005137747955786,34.03204896535244,327.00318462295576,0.956493955644819,28.19367338501293,0.80465746,0.012150000000000001
122,28.590330071320718,24.662508590407025,320.63849437197064,35.77291417251855,31.869930717888778,318.6108892337977,0.9576033826382647,28.579236807164857,0.8066126,0.01225
123,28.04725711225055,24.109856846765183,318.81782775342697,35.18247715044859,31.22054652601643,320.8040699765294,0.9585530374138229,28.66564029154065,0.8079477,0.01235
124,28.009811479949256,24.050739555277993,317.9977309196077,36.07702555387833,32.169037881870835,313.89456910584494,0.957607765366712,28.512468425948324,0.8063039,0.012450000000000001
125,28.15099716764333,24.171997125782198,317.0517983423584,35.37132147656723,31.395167405644308,316.8250373826469,0.9581118755669827,28.629802627813042,0.8067482,0.01255
126,28.152536636625264,24.15111235971344,316.3181167875265,35.568797378955935,31.695494385504997,306.18998192383407,0.9581329091832826,28.611480894084927,0.8071262,0.01265
127,28.006503378178486,23.987993140395428,315.1772781922145,35.499748169906496,31.567957748145062,308.37572635902484,0.958225027421689,28.613904298802083,0.8072879,0.012750000000000001
128,28.057408621440473,24.018687981181127,314.2973347328461,35.64211232065794,31.63600422092671,311.75939298152633,0.9582343535810294,28.621519008677453,0.808158,0.01285
129,27.70942336217955,23.65954978131627,312.73153820575203,35.014110174704726,31.01018351803831,309.1835393322229,0.9586427185767928,28.709524731466203,0.80888027,0.01295
130,28.09660513622766,24.028500441095026,311.7321550287792,35.576385257750985,31.52038759061743,310.8044059471532,0.9578688472491333,28.640747511987232,0.80832464,0.01305
131,27.826701832482108,23.734213194894775,311.2158611381968,35.01907520536796,30.980937216081163,307.08273868110234,0.9584156976982292,28.732022054582345,0.8091919,0.01315
132,27.715792133894084,23.609684983154963,309.89488004345276,36.48886357936478,32.26943587101567,318.4473756435494,0.9576174826206113,28.49273168076764,0.8100346,0.01325
133,27.919877295853766,23.787218705772162,309.56244734076796,35.313611571822,31.220350888192762,306.61131038007267,0.9584211359812519,28.68563581325775,0.8090043,0.01335
134,27.305661843712134,23.170858906096164,307.42028901043244,35.30376180629164,31.262514905738946,300.4644415316475,0.9581475714565695,28.69530062476954,0.80948883,0.01345
135,27.562527365050364,23.396418735858926,307.46189424132837,35.559519295833965,31.441539041206088,303.90996223879466,0.9577850087493351,28.653804536977074,0.80911946,0.01355
136,27.419897690212245,23.239603795488108,306.2486352975424,34.97676893265445,30.82141061525212,304.4218560720775,0.9587977065742558,28.76689523557555,0.8104857,0.01365
137,27.88085334729296,23.684625356929008,305.1802075838761,35.47560309092974,31.315393458273395,302.5606687235009,0.9587146570507791,28.69816317039072,0.81028426,0.01375
138,27.791637403320017,23.574398360877858,304.49380632762796,35.62460044338658,31.43213511697456,302.7050864059661,0.9582476576554422,28.674691743698556,0.8101056,0.013850000000000001
139,27.20479036670351,22.971347054218892,303.47265329161615,35.81189341923456,31.665416881577453,297.2384445033313,0.9574278224460433,28.626530601367527,0.81061655,0.01395
140,27.496732760905786,23.247777329253918,302.4167493041881,35.419531486599034,31.3239408940131,291.50109781950334,0.9585223462926771,28.673999727208823,0.8104374,0.01405
141,26.85997799258274,22.601392577829163,300.9600996857013,34.79716557318481,30.526774877205103,301.7943694162629,0.9589438275233823,28.834191639353506,0.8119593,0.014150000000000001
142,27.050194195710105,22.77194388596732,300.2280905052446,36.19186820960781,32.05899064487432,290.0264990914597,0.9577572368839017,28.587101306615022,0.8093271,0.01425
143,27.063987364446852,22.765192465795167,299.56760084538774,35.47044109157329,31.166310190793457,299.9394259161115,0.958152784787114,28.71522039814871,0.81101304,0.01435
144,26.90880730093627,22.584129076948745,299.2856908299568,34.65413909302128,30.373236302099105,296.25625331238643,0.959001188491923,28.85043428237709,0.81273025,0.014450000000000001
145,26.79810354284213,22.46473771042984,297.82580799378974,34.87131911057692,30.684493861438142,287.75431556632344,0.9588142488668501,28.781825453956653,0.81197387,0.01455
146,26.494402608377435,22.148445080858547,296.65238842159573,34.88404000534714,30.614576629694124,291.43096986674743,0.9587549458555132,28.813059840478147,0.8127557,0.01465
147,26.68153377187429,22.310124732118346,296.3667135669115,34.813262144628254,30.43926221915695,296.54235595851,0.9590117643631855,28.851203624345178,0.8127544,0.014750000000000001
148,26.424534845915538,22.03927086267064,295.30397748788243,34.73514424259918,30.496145210289217,285.454480712447,0.9589152292075986,28.845898136823703,0.8133267,0.01485
149,26.481995571891094,22.085899799096154,294.0532361168964,34.97242911493034,30.53158316101037,297.04654376135676,0.9592350711250652,28.83786437475109,0.81445444,0.01495
150,26.516584477833423,22.106512430832986,293.02805642466296,35.85780782716914,31.494932936004695,289.89199727437915,0.9577588064247445,28.672101412926224,0.81153756,0.015050000000000001
151,26.66419492465588,22.2244187256525,293.05453248068767,36.132429948941926,31.646746112677924,296.08472138098125,0.9585037757092574,28.644905395497958,0.81294185,0.01515
152,27.139797817393166,22.66980753346524,293.1141143308846,35.13720481313408,30.697011133167397,291.16022486371895,0.9586305720455209,28.82538904985487,0.81362957,0.01525
153,26.327236967135907,21.848417053869802,291.7797989127348,34.95791908786342,30.482531893549364,291.55618517186554,0.9589760480397835,28.863781321823048,0.8137945,0.01535
154,26.206984322636607,21.71568252577344,290.6991566239397,34.930930384284146,30.490941658227968,287.37789833812843,0.9591779416073892,28.86449959581045,0.81419325,0.01545
155,26.242945456425375,21.741903698541872,289.45606622519693,35.05498945951317,30.58957728034146,287.16477229709267,0.9588058774287884,28.83962015761913,0.8140407,0.01555
156,25.59444131882976,21.073658912841278,288.8678803534914,33.9982754888136,29.548093485009087,284.3566612091157,0.9599450187275873,29.025217892931835,0.8163789,0.01565
157,25.330007512076122,20.80220038671993,287.47981021376097,34.490822027842974,29.973956509549136,286.78509946623257,0.959168559237006,28.949044053650265,0.81633973,0.015750000000000004
158,25.157489840170356,20.605959971143925,287.16276554453196,33.92995263878899,29.41358930193822,284.94405379315566,0.9601117131350475,29.045722911650607,0.817027,0.015850000000000003
159,25.162547844462377,20.590649169995835,286.63942389616784,34.08027110108457,29.542027085857058,284.5294021615687,0.9598171131889579,29.037696604335583,0.8166659,0.015950000000000002
160,25.18142207439507,20.59743087662238,285.6069319666389,33.76796052818368,29.20357098917323,284.3856623353271,0.9601626713517072,29.096058134809926,0.81712234,0.016050000000000002
161,25.089012684514397,20.480850418492977,285.33513696133747,33.96769491619662,29.406520462267185,282.4256724144458,0.9599537550139471,29.065544949823845,0.8169089,0.01615
162,25.114404585317423,20.482768449664874,285.02377416407904,33.92360971451961,29.345107930562918,281.75396303376743,0.960184473402207,29.07748400660065,0.81732315,0.01625
163,25.07411809099042,20.431475010975603,283.95372821446153,33.9832452396275,29.416408231516883,279.3172319806178,0.9599346910946879,29.05540615529659,0.81696373,0.016350000000000003
164,25.07748519402856,20.419965122873514,283.1318959926916,33.908535546638404,29.300801804540807,280.10538475734404,0.9600660883607754,29.085926030924917,0.8172629,0.016450000000000003
165,25.006446891537365,20.32354954508932,282.9545118903363,34.105091966043304,29.543421097772182,275.62965508593277,0.9601220086009339,29.038373265082548,0.81698257,0.016550000000000002
166,25.029721051770533,20.32504948266742,282.56284346836185,33.97887170654149,29.310791163499395,280.3651977021502,0.959962655601178,29.085525350718637,0.81725925,0.01665
167,25.02150125627769,20.312130997087767,281.15642750302936,34.18396728072002,29.471402423010677,281.347142830103,0.9599912529783058,29.058588251232727,0.8173827,0.01675
168,25.01521045646679,20.274030803875718,281.3756455193502,34.128825066957525,29.485168493999847,275.5878989059661,0.9599681116103548,29.056524556855198,0.817254,0.016850000000000004
169,25.083272624831963,20.329829029082095,280.4391543282339,34.04363078366331,29.33826859195185,277.60249943216235,0.9600792452106326,29.085110959051878,0.8174209,0.016950000000000003
170,25.031527311503616,20.252093555782103,280.31868657225084,34.22754482960138,29.44926577405739,280.25097715399755,0.9601787770249351,29.06327588336011,0.81786424,0.017050000000000003
171,25.011217008103603,20.21253528612305,279.80652761473794,34.21349380465438,29.524253470907784,273.42509747880075,0.9598759465474638,29.048055821295346,0.81734747,0.017150000000000002
172,24.73551157408503,19.928140801467595,278.68817451151165,33.7939272718239,29.019277349664975,276.7913054588128,0.9603990854312983,29.1509989671626,0.8186532,0.01725
173,24.63839730000142,19.816568350943605,277.9152278073879,33.81741342249962,29.011097381795125,277.02108333964264,0.9604745923859073,29.15425589558656,0.8186347,0.01735
174,24.65209139985989,19.803492312935475,277.8566976626401,33.7349542240025,28.94199523371252,274.6681367353119,0.9604580283959225,29.16487794177702,0.81866187,0.017450000000000004
175,24.584406240533173,19.723289122259352,276.9867209983717,33.89325583334911,29.09512478824387,273.39777029073286,0.9605180429444755,29.13099031025852,0.81850153,0.017550000000000003
