Epoch,Train Loss,Train Recon Loss,Train KL Loss,Val Loss,Val Recon Loss,Val KL Loss,Val Pixel Accuracy,Val PSNR,Val SSIM,KL Weight
38,95.6583562213629,92.0726170809982,931.360932293244,98.6312397079422,95.1623211311326,901.017886886735,0.947302035675996,26.014544600828,0.7301321,0.00385
39,92.6184624155086,89.0497330946115,903.475748352772,99.168462650477,95.6177411417323,898.917072039673,0.947435160465922,26.2090160637819,0.7323419,0.00395
40,91.9303847910671,88.3301239799493,888.953369954181,95.9518195648471,92.2965904896654,902.525803490309,0.947778275993504,26.2633797660529,0.73397785,0.00405
41,90.854000799947,87.236070449769,871.790302654499,96.7630880668913,93.1096263864703,880.351884274682,0.947116516778716,26.4174232624369,0.7366724,0.00415
42,88.3021452128616,84.673479923224,853.803591122955,92.095281978725,88.5154037799061,842.324169064204,0.948948055704314,26.4055421504652,0.7377245,0.00425
43,88.9509520670819,85.2957669373391,840.272384315359,96.4966101273849,92.9184839443898,822.557805875227,0.947833447727848,26.4141746558619,0.73976827,0.00435
44,86.8753550060588,83.1840020069676,829.51757634997,91.0291915884313,87.4337209219791,807.970888855239,0.949039295830198,26.1117681371908,0.7375257,0.00445
45,85.3152921226522,81.6343191309215,809.004944051045,100.500376192459,96.684191162553,838.721915695033,0.947350877115468,26.5574694071687,0.742644,0.00455
46,86.2237809535699,82.4805843488479,804.988456386322,90.5316936231829,86.7113621952605,821.576624962144,0.949492659950025,26.5909471457893,0.7440614,0.00465
47,83.423202500781,79.6891697118298,786.11225173243,92.6177860955482,88.8215020016278,799.217708964264,0.949761011505185,26.4884146655694,0.7446686,0.00475
48,83.4460106785823,79.6689626190454,778.772878365458,91.6790102352741,88.0529490886205,747.641514612356,0.949150507627726,26.7098894493824,0.74827945,0.00485
49,83.5803566568369,79.7823241891662,767.279277349667,88.4610960213507,84.583157461387,783.422130526953,0.950808323418856,26.7179685745956,0.7490337,0.00495
50,80.8286073644824,77.0217734830591,753.828559882422,86.2203375794973,82.5068217415581,735.349702831617,0.951100155629944,26.7361948759602,0.7496511,0.00505
51,79.6061095359361,75.8072685419665,737.639037531241,89.2456867996669,85.326619638666,760.983816626287,0.950790191693136,26.8796825351323,0.7518886,0.00515
52,78.9385855049843,75.1144407145799,728.408571739624,86.1094335582602,82.2826264148622,728.915789672926,0.951091671733695,26.8758575783417,0.7530624,0.00525
53,78.5953703068199,74.7627961194288,716.368965488678,93.3100417360691,89.3633989580179,737.690130981224,0.948879017965639,26.9087493005507,0.7543817,0.00535
54,79.326396268413,75.4445132926102,712.27212811932,84.233023428036,80.3935535045049,704.489769457904,0.952085401201739,27.0293575435202,0.7564529,0.00545
55,77.0989950665991,73.2182784336186,699.228344038738,84.513484370268,80.629025141013,699.902445487583,0.951539097627967,27.0761959589297,0.7574579,0.00555
56,75.4473446878077,71.5614791357022,687.763793168737,84.2691657044973,80.4670813853347,672.935157669594,0.951886467901885,26.9343693044573,0.7566342,0.00565
57,77.0489932028173,73.1338240453887,680.899051660482,84.7880877119927,80.8806978961614,679.546198326772,0.951568998220399,26.9051300274097,0.75868237,0.00575
58,74.7577860964244,70.8230234150163,672.60905312784,81.4517438531572,77.5926924023319,659.666920616293,0.952686105945629,27.0464313381539,0.75979424,0.00585
59,74.9815309577117,71.0179052482912,666.155501528893,81.376578115536,77.3638910840021,674.401286152332,0.952972783203345,27.1167646978627,0.76187444,0.00595
60,74.3000341101655,70.3245720549881,657.101169626628,82.7431770754467,78.8238277701015,647.826165960024,0.952030066321793,27.1150536721213,0.76244277,0.00605
61,73.4026512739984,69.3969395223512,651.33525352166,81.3729652483343,77.3238188976378,658.397969033919,0.95338116050994,27.1380767667104,0.7631285,0.00615
62,72.4982139497264,68.4897733848408,641.350437130794,81.8048980731375,77.7902667890672,642.3409912553,0.952787702008495,27.2011448276964,0.7649678,0.00625
63,71.6917053426045,67.6609595251676,634.763156524538,79.7178651196245,75.7600743867353,623.27419934888,0.953608760503045,27.249473376711,0.7661028,0.00635
64,70.463994471964,66.439925504937,623.886710466525,80.5808009350394,76.6774495689166,605.1708008404,0.953830673361027,27.2770822602876,0.7666283,0.00645
65,70.354930176225,66.3194053116007,616.110595629166,83.5503707506814,79.5376535527711,612.628553717444,0.950923041095884,27.2735794896345,0.7668418,0.00655
66,70.3086174910302,66.2493949365486,610.409499488791,78.4608044130451,74.5136473278506,593.55744151272,0.953914134485082,27.062318932124,0.7661244,0.00665
67,68.9281572759675,64.879310587109,599.829136767268,78.3849785641278,74.4374979297585,584.81196528619,0.954141640793115,27.3586914044642,0.7695006,0.00675
68,68.7270044085836,64.6593630333374,593.816260697516,77.8661926010751,73.7620970127006,599.138012946699,0.95439834904483,27.4629643696782,0.77112025,0.00685
69,69.1144317654688,65.0028776199447,591.590537195168,77.7963816910206,73.7390747439999,583.785092368262,0.954035014979122,27.4073877297716,0.7708909,0.00695
70,67.9067654983812,63.7727495278419,586.385260266775,76.3383534718542,72.230755626325,582.638055534525,0.954943759487587,27.3022228136282,0.7716981,0.00705
71,67.0851058243477,62.9437804269776,579.206311179378,77.3124390757496,73.1682159959873,579.611575370987,0.954281094289418,27.4418668283428,0.77356,0.00715
72,66.8793864696541,62.7233814238346,573.242188683354,76.2156322162704,72.0690221480353,571.946050688976,0.954927829415202,27.5548587402623,0.7738124,0.00725
73,66.3268643586934,62.1625134162706,566.578402496403,76.8325476273849,72.5865748386395,577.683193897638,0.954774883896708,27.5958661982667,0.7752991,0.00735
74,66.0861222510698,61.8998462823766,561.916261762534,76.6407302865687,72.5357332558866,551.006255678377,0.95441089522687,27.5296980242238,0.7760344,0.00745
75,65.5010931228226,61.2992654480887,556.533419087019,75.9348894254429,71.8391644150326,542.479986087977,0.95448402795988,27.5634458508636,0.7758627,0.00755
76,64.7963018131343,60.575348556782,551.758533162299,74.7352400652067,70.5601485013817,545.763561856451,0.955175372523152,27.6859807313016,0.77776986,0.00765
77,64.4457157277151,60.2206551991821,545.169148553469,75.2200909250076,70.9355758583813,552.840671846608,0.95600937064094,27.6283238313555,0.777757,0.00775
78,63.8564759317726,59.6064029336517,541.410592907452,74.0543045053187,69.7798871895821,544.51171638401,0.956112959253506,27.5755269954787,0.77775335,0.00785
79,63.6817597739085,59.4220371933931,535.814166753446,73.5368846059207,69.3501748466838,526.629954383707,0.955982025394578,27.7348012034647,0.7791416,0.00795
80,63.1439142050941,58.8512867786277,533.245615083498,72.9347965603233,68.6711282343088,529.648300272562,0.955859071626438,27.7162133996029,0.77930886,0.00805
81,63.5969098497614,59.2830157853444,529.312166885982,73.7118185356413,69.4758938119889,519.745414710781,0.956019393138493,27.7494458388064,0.7801645,0.00815
82,63.2582296321191,58.9269155683174,525.007783507839,73.3390750988984,69.0428646464264,520.752891240158,0.955773542499196,27.4813255149461,0.779723,0.00825
83,62.0601479369415,57.7232736647039,519.386143640185,72.7346024308184,68.4043619397335,518.591710516354,0.956236551307607,27.7351182543135,0.7813871,0.00835
84,61.5571371897247,57.2089706185152,514.575953546274,72.6283227376401,68.3472759170578,506.632819597971,0.956453404991212,27.8184129860021,0.78288466,0.00845
85,60.9013440381466,56.5388667289505,510.231239704824,74.4614322877234,70.1452534685418,504.81610103725,0.955517792542872,27.8849882212457,0.7834931,0.00855
86,61.1443920580411,56.7624193322691,506.586429183391,75.1276434026726,70.75672118697,505.308827983041,0.954965039392734,27.8236144301751,0.782916,0.00865
87,61.2829862754658,56.8510731833157,506.504362432786,72.5042197437159,68.109188974012,502.289251779225,0.956486717814175,27.8630469874145,0.7841034,0.00875
88,61.2360634236074,56.7959172971969,501.711434508482,73.0051016666036,68.550147460346,503.384631946548,0.956342091782753,27.6008505139524,0.7834077,0.00885
89,59.7698989771092,55.3242944476461,496.715583345956,70.8929424875076,66.4233022836538,499.40104245533,0.956736577344186,27.7234726725255,0.7839807,0.00895
90,59.8594586483026,55.4053057208635,492.171560227961,73.3298430047131,68.946350578248,484.36366454043,0.95580246317105,27.8013892737555,0.7846539,0.00905
91,60.5956662191618,56.0999090592813,491.339558561799,72.4483628530058,68.0318414975772,482.679959588886,0.956641734296231,27.8118686391961,0.78626436,0.00915
92,59.7933461658162,55.2651605337398,489.533584164836,73.6141415832261,69.2946811354861,466.968719242126,0.956351775389451,27.9065350022566,0.7860066,0.00925
93,59.1402588260423,54.5974046024761,485.866759717699,70.6236951563446,66.1145299013855,482.263654130073,0.956932534852366,27.7299911098765,0.78623545,0.00935
94,59.0347727694969,54.4904868360795,480.876838931384,77.1220472440945,72.6275363416112,475.609675480769,0.954208394709968,27.9010692049608,0.7876499,0.00945
95,58.9289559656402,54.3490125580435,479.575218683732,70.3666728971078,65.8097995178112,477.15962153619,0.957273579885713,27.75450697083,0.78626686,0.00955
96,58.166002090394,53.5842353938674,474.794422499811,71.6497036005641,67.0611286128672,475.499836746669,0.957194795072765,27.9226899123532,0.78867316,0.00965
97,57.8127430312311,53.2251820071688,470.519089859134,69.8907903235728,65.4338773730883,457.119163101908,0.957708112981231,28.1365026290398,0.79037553,0.00975
98,56.6664336446342,52.0691698982079,466.727284345653,69.0151260717936,64.4654704416831,461.893949216384,0.957921544072991,28.200503091303,0.79141015,0.00985
99,56.3732126184537,51.7617969992521,463.458871956415,69.1642532579687,64.5737387497161,461.358286644458,0.957833897410415,28.1540499624907,0.7916626,0.00995
100,56.5778963908901,51.9419021490883,461.292965199939,70.6402408223236,66.0449467178982,457.243204875833,0.956969741652909,28.2225010393214,0.7923457,0.01005
101,57.2807830191135,52.6108646941741,460.090466193956,71.5548865389347,66.9546132079043,453.228916660357,0.956391944804385,28.209499327745,0.79281294,0.01015
102,56.9704009260925,52.2641211055835,459.149255197289,69.4447559007798,64.6986006350318,463.039540430042,0.957811006519161,28.2381049546037,0.7926681,0.01025
103,56.326192361808,51.6008689808723,456.552976962474,68.8544105608343,64.2363467571737,446.189726396881,0.958107747611387,28.2180087109742,0.7925958,0.01035
104,55.7953307606242,51.0650798955927,452.655578446872,68.9862127829724,64.2849965456542,449.877039483646,0.958056596356547,28.2757855555857,0.79368937,0.01045
105,55.4976265626183,50.7479125273946,450.209876919399,70.3687815859706,65.6786600687084,444.561264953059,0.957326806219761,28.2453815680438,0.7933005,0.01055
106,55.1018611488469,50.3421850519374,446.917969341677,68.9713685597744,64.3287442979634,435.927224504088,0.957786394963475,28.2786318127568,0.7937312,0.01065
107,54.6249907920304,49.8522650421984,443.974465597546,68.272596686194,63.5862749493678,435.936785470927,0.958269904412189,28.2492715693157,0.7938395,0.01075
108,54.1688472420763,49.3936662925297,440.10887207475,68.6520831953172,63.8609338918648,441.580507552241,0.958144756211143,28.2757541542746,0.7939241,0.01085
109,54.0975638744651,49.2991239633823,438.213692642854,69.3780958983192,64.7012987512303,427.104747122956,0.958151223044335,28.2859756140798,0.7944867,0.01095
110,53.7866411368004,48.9634695067546,436.486114529688,70.4997350090854,65.6386476235993,439.917448232132,0.957441425410131,28.3021488211251,0.79500276,0.01105
111,54.0862342998571,49.2409913514607,434.550952836262,67.3137326809509,62.4369561179777,437.379034013477,0.958737542129588,28.2133463771709,0.79442257,0.01115
112,53.8490310479424,48.9883296935351,432.062325455354,68.0797368308979,63.2800415704497,426.63970226378,0.958326456873147,28.2654420489084,0.7947956,0.01125
113,54.23878232626,49.3520691232297,430.547412242502,68.5890115129088,63.595510001041,439.956115611751,0.958395086116028,28.2589207090147,0.7950457,0.01135
114,53.3379673950602,48.4181101607467,429.68186368714,68.7201376533162,63.7755793127271,431.839183638704,0.958037068669107,28.3014887713891,0.79576874,0.01145
115,53.4740997194269,48.5445742649008,426.798742331869,66.8518198014461,61.8754294272411,430.856322872502,0.958770109840338,28.2846170661929,0.79553133,0.01155
116,52.6044895249546,47.6598769046075,424.430257284724,68.023375984252,63.1291064719299,420.108927827832,0.958184409654191,28.3052430545081,0.79598874,0.01165
117,53.4378288613417,48.4667938426566,423.066805927655,66.9143387293686,61.9745830533578,420.404858797698,0.959003387582006,28.2880880798265,0.79577386,0.01175
118,52.5949937045592,47.5966797984394,421.798635830052,67.1028040534146,62.1585799089567,417.234095813144,0.958448243531078,28.3251595289074,0.7958495,0.01185
119,52.7308672812808,47.7178752798631,419.49722385262,67.7212745116596,62.6741726723387,422.351673701545,0.95896485016463,28.3498538620943,0.7966272,0.01195
120,52.8814703552191,47.851358038698,417.43669176954,66.9950867253748,62.036324457715,411.515646293913,0.958626067436225,28.3574022239453,0.7970294,0.01205
121,52.1568012578456,47.1087754835183,415.475371158834,67.113223874735,62.0691741629126,415.14812755527,0.959011708657573,28.3303053603411,0.7968477,0.01215
122,51.5543890730319,46.495903932698,412.937566267798,66.1597061203437,61.178190419632,406.654376135675,0.959287454185162,28.3823920819911,0.7974527,0.01225
123,51.2273985762482,46.1501376831831,411.11422497444,66.0496026910774,60.9200916348047,415.345082052544,0.959347913295554,28.3572077195163,0.7979466,0.01235
124,51.2546549799658,46.1622781507971,409.026239385319,67.2584451066588,62.2107020839643,405.441117599182,0.958834584412035,28.2873331745142,0.79758704,0.01245
125,51.6511232687538,46.5242137429354,408.518718286125,67.0859336552658,62.0616349347933,400.342529149001,0.959204011581509,28.336104266718,0.7981117,0.01255
126,51.1065285540248,45.9692599514115,406.108192238148,65.795176514707,60.7724884421373,397.050405057541,0.959461660619074,28.4016520873579,0.7982313,0.01265
127,50.8298285483447,45.6761754546444,404.208090943085,66.130299818292,61.0197302889347,400.829076128104,0.959252560593589,28.3382993464872,0.7978538,0.01275
128,50.9790954682293,45.8006782242834,402.989675536296,68.2475370040884,62.9668861911342,410.945610614779,0.958788820247373,28.3963178753472,0.7979739,0.01285
129,51.583900985556,46.3784794291739,401.963025527302,69.4344200721154,64.1220292034184,410.223138912023,0.957920623359934,28.3443240323124,0.79898745,0.01295
130,50.8656173377859,45.6291757587663,401.259887510414,66.5673621100848,61.3155494657594,402.43773186705,0.959116222423759,28.2990352843477,0.7985879,0.01305
131,50.5128660482264,45.2712818736273,398.599546953101,67.1014835350734,61.9201629102627,394.016800897184,0.958711821732559,28.3650281917206,0.7988226,0.01315
132,50.4729673610388,45.2100417013784,397.201930108774,69.586728036512,64.3589239830974,394.55124261811,0.957784413027807,28.4405480489232,0.7997943,0.01325
133,50.3604572507621,45.0828692861775,395.324945329067,66.3415922168383,61.0318190206693,397.735813522108,0.959163137669277,28.3737481900989,0.79894197,0.01335
134,50.3967480039784,45.0945936940866,394.212220846902,66.0726882500189,60.844518059604,388.711495873713,0.959419624578729,28.4537998738592,0.7999276,0.01345
135,49.3588903427702,44.0339107704105,392.987372730328,65.1040858286645,59.7665004164143,393.917682465173,0.959755481625239,28.4678417441962,0.80019885,0.01355
136,49.6542078276469,44.3131909305419,391.283273238697,66.6430856299213,61.2544383020707,394.77274663083,0.959393628902828,28.4442036211266,0.800609,0.01365
137,49.2413760522971,43.9012416780663,388.373439156695,66.3312318410244,60.9450099489893,391.725209153543,0.959137776019283,28.4681193368102,0.80082655,0.01375
138,48.996330753524,43.625295172746,387.800420623012,65.8385681854747,60.551177257628,381.761070468655,0.959412972685931,28.441894884979,0.8006116,0.01385
139,48.7325498620802,43.3568819329725,385.352567167146,64.804989755262,59.419621098482,386.047925499697,0.960006222011536,28.5028041957552,0.8012194,0.01395
140,48.7314212386516,43.3292402737215,384.496864113148,65.4627788319579,60.1143276092141,380.67279537023,0.959392000371077,28.4915215825514,0.8010165,0.01405
141,48.2917776307132,42.8740426669949,382.878776672789,65.0009691687803,59.515054204838,387.697127214567,0.960237141452653,28.4675548371103,0.8011142,0.01415
142,48.6214758622506,43.1758697426561,382.147807068407,64.9024079274871,59.482199471911,380.365521842823,0.960135207581997,28.5047674623608,0.8014361,0.01425
143,48.5051500654986,43.0379838362783,380.987199664874,65.6874763400969,60.1895868034525,383.128184622956,0.959715414920913,28.4940044955815,0.8017201,0.01435
144,48.2655702329195,42.7776688024226,379.785566873675,66.1474526565339,60.6837599608192,378.110240952453,0.958828978362335,28.5301505654125,0.80197465,0.01445
145,47.9885375939583,42.5005813963808,377.179118011114,66.2576693575863,60.90062988577,368.181398110993,0.95946255930982,28.4189341243884,0.8013828,0.01455
146,47.7733521506267,42.2583862045829,376.44817089045,66.3607179952491,60.7913456806481,380.161892886887,0.959617215889573,28.4998851334889,0.8020428,0.01465
147,48.2301316791432,42.6790240824277,376.346264330411,64.8664271298645,59.3212544598917,375.943892905815,0.960276697780926,28.4876386451787,0.8024978,0.01475
148,47.6819172708673,42.1145923317508,374.904029437102,64.4986558217558,58.9950237308828,370.6149658351,0.960322791161066,28.5327979060586,0.8028423,0.01485
149,47.8693248583526,42.280604998367,373.827428596448,65.578199232946,60.0050960473766,372.782797357662,0.95958525747476,28.5277923876274,0.8026326,0.01495
150,47.9973073899836,42.3893946451478,372.618786210618,67.3056247279111,61.7608717254694,368.42210213507,0.95893432208078,28.5483410939986,0.803095,0.01505
151,47.8504104313797,42.2200110111046,371.64351267845,67.8519058643436,62.1448447437159,376.703683373713,0.959347169699631,28.5364534118528,0.80277824,0.01515
152,47.422584198562,41.7784710421558,370.105778196948,64.369358887606,58.7706060010978,367.13135504997,0.960168037935866,28.517025003901,0.8035789,0.01525
153,47.2576934990107,41.6020432003915,368.44627989151,65.9670881875568,60.2687954270139,371.224331371139,0.959267936859038,28.5187526719879,0.80311,0.01535
154,47.5230809038099,41.8213541839239,369.043803014238,64.6876990389347,59.0657632921336,363.879334494246,0.95995617454374,28.596244325053,0.80370176,0.01545
155,46.7034732757356,40.9994238547505,366.819905426386,67.6787520465816,61.9338578536682,369.446509691096,0.958981417692625,28.6032478111534,0.80404544,0.01555
156,47.5791554420654,41.8340560788279,367.09898219763,65.3535191739855,59.7162701464075,360.207618015597,0.960231981733797,28.5797490462308,0.8041537,0.01565
157,47.2359070360426,41.4872823517021,364.992052006021,65.5935453418383,59.8832945705254,362.555593674288,0.959946927159285,28.4852019185057,0.80355597,0.01575
158,46.894731865403,41.1246031328101,364.0459863015,64.2756260410357,58.5300173190491,362.499015748031,0.960261427908504,28.4780721082452,0.80414355,0.01585
159,46.2546371926831,40.4733022500876,362.466134197024,64.1492061511016,58.319580817497,365.49371829573,0.96039649716007,28.6072422008809,0.80465853,0.01595
160,46.1338020054292,40.3370458584993,361.168625511209,65.0704736830898,59.3227317250909,358.114769457904,0.960229216164925,28.5980448156351,0.8044573,0.01605
161,47.4494375224837,41.6165483041952,361.169618640658,67.237440436194,61.384397713507,362.417540505754,0.958509828992355,28.5375956145588,0.80472505,0.01615
162,46.3438852721003,40.4899400158096,360.242796927068,63.6717978095662,57.9701787623978,350.868883915051,0.960603901937035,28.5683903990402,0.80454874,0.01625
163,45.848097345028,39.9818243554273,358.793464870967,64.5623074675386,58.7017565703551,358.443542739249,0.960475071136479,28.608058606211,0.80500287,0.01635
164,46.3448637575498,40.4637942633388,357.511796555495,65.3119735671563,59.3515290803869,362.337035319503,0.960324006503745,28.6422879619558,0.80529946,0.01645
165,45.5861405930495,39.6788516456306,356.935874959766,63.8230369378407,57.9585762416717,354.348030076469,0.96075814608586,28.5674108804553,0.80509895,0.01655
166,45.420410526048,39.5017522877182,355.474930655483,63.6845238799402,57.7174844909335,358.380709134615,0.960749839703868,28.7132121003335,0.8065892,0.01665
167,45.5239894974416,39.588933381338,354.331719140507,64.3464735505943,58.4805128165695,350.206598273773,0.960511307330799,28.7167771938285,0.8066149,0.01675
168,45.4564698596898,39.4963173298574,353.71824529972,64.3394838237243,58.302008311724,358.307150495912,0.96062717031234,28.702827828982,0.8067064,0.01685
169,45.1750684274178,39.2060278401668,352.155777250265,63.8652692733571,57.9146720382533,351.067700446699,0.960667573163756,28.7026581619819,0.8066203,0.01695
170,45.2773464495252,39.2724056896821,352.19592873135,64.5818576454611,58.7067399374432,344.581700011357,0.960191835207624,28.747323680144,0.8071043,0.01705
171,45.2056444336233,39.1975247794229,350.327688934224,65.48219237394,59.4807112640067,349.940573421411,0.960019627135858,28.6602955577047,0.80720675,0.01715
172,45.4817718441145,39.4519989651573,349.552067851125,65.0452939269761,59.0766622264915,346.007668174591,0.960326211370171,28.7279802509409,0.80700004,0.01725
173,44.7976597482889,38.7507337161679,348.526026381684,65.6781197356716,59.5737890270101,351.834669329194,0.959623758176253,28.741282711416,0.8072105,0.01735
174,43.549874727237,37.4803470494855,347.82395545384,62.3252198596495,56.2903785821093,345.836226150818,0.96137384441244,28.7169488470954,0.8069738,0.01745
175,42.84119521369,36.7582688307047,346.605469933354,62.0529449481375,55.9943937859631,345.216570922926,0.961815020230811,28.7430784815146,0.80723375,0.01755
176,42.7425685028566,36.6455357692271,345.440924625114,62.2374493086576,56.1900114987129,342.631007249394,0.96154920532081,28.7163015824376,0.8071028,0.01765
177,42.7549642420147,36.639477812713,344.534421387458,62.1686069758858,56.0389373982624,345.333427184282,0.961660168374545,28.7133700422556,0.8073332,0.01775
178,42.6412235919868,36.4937425744566,344.396676669949,62.0998391718088,55.9837672362394,342.637120968353,0.961785204045199,28.7528264289403,0.8076968,0.01785
179,42.5348659585874,36.3681048578437,343.552141514882,62.3729563758707,56.2397327850545,341.683754637341,0.961637873457534,28.7432560937719,0.8075778,0.01795
180,42.5473247852805,36.3669615534355,342.402392267495,62.7501656193216,56.5742571973425,342.155627744549,0.961376915513783,28.7327979494807,0.80753845,0.01805
181,42.5950569030336,36.3906731476967,341.839330766245,62.5971304086539,56.3903384194238,341.972055288462,0.961400233312927,28.7481499086757,0.80762035,0.01815
182,42.4345064114094,36.20381992436,341.407489562822,62.5244315116785,56.2986086793988,341.14100592444,0.961590156744351,28.7868000791311,0.8081934,0.01825
183,42.2803857081661,36.036286056782,340.277911759694,62.4052172452302,56.1592388372577,340.380328210176,0.961681350117954,28.7618821110434,0.8079758,0.01835
184,42.4838558775986,36.2110160450905,339.991323060247,64.3469925897184,57.9875066839226,344.687599371593,0.961352382588574,28.7848007253891,0.8081522,0.01845
185,42.482071491416,36.1880567678355,339.299984261398,62.5351734034297,56.2301496370571,339.8934570904,0.96155578898055,28.7839172060223,0.8081435,0.01855
186,42.4100166512634,36.0891456083976,338.920670937784,62.7659852220245,56.5382349948895,333.927631454422,0.961538210050905,28.7885678414225,0.8085389,0.01865
